Date,Apple ,Google ,Microsoft ,Amazon ,Intel ,VTI ,,,,,
7/3/2018,45.98,1102.890015,99.050003,1693.959961,49.470001,140.410004,,,,,
7/5/2018,46.349998,1124.27002,99.760002,1699.72998,50.75,141.600006,,,,,
7/6/2018,46.9925,1140.170044,101.160004,1710.630005,51.369999,142.789993,,,,,
7/9/2018,47.645,1154.050049,101.849998,1739.02002,51.860001,144.089996,,,,,
7/10/2018,47.587502,1152.839966,102.120003,1743.069946,52.16,144.460007,,,,,
7/11/2018,46.970001,1153.900024,101.980003,1755,51.200001,143.429993,,,,,
7/12/2018,47.7575,1183.47998,104.190002,1796.619995,52.349998,144.610001,,,,,
7/13/2018,47.8325,1188.819946,105.43,1813.030029,52.220001,144.699997,,,,,
7/16/2018,47.727501,1183.859985,104.910004,1822.48999,52.009998,144.470001,,,,,
7/17/2018,47.862499,1198.800049,105.949997,1843.930054,51.75,145.130005,,,,,
7/18/2018,47.599998,1195.880005,105.120003,1842.920044,51.720001,145.449997,,,,,
7/19/2018,47.970001,1186.959961,104.400002,1812.969971,51.98,145.100006,,,,,
7/20/2018,47.860001,1184.910034,106.269997,1813.699951,51.91,144.839996,,,,,
7/23/2018,47.9025,1205.5,107.970001,1802,52.310001,145.070007,,,,,
7/24/2018,48.25,1248.079956,107.660004,1829.23999,52.18,145.389999,,,,,
7/25/2018,48.705002,1263.699951,110.830002,1863.609985,52.43,146.630005,,,,,
7/26/2018,48.552502,1268.329956,109.620003,1808,52.16,146.389999,,,,,
7/27/2018,47.744999,1238.5,107.68,1817.27002,47.68,145.220001,,,,,
7/30/2018,47.477501,1219.73999,105.370003,1779.219971,47.689999,144.270004,,,,,
7/31/2018,47.572498,1217.26001,106.080002,1777.439941,48.099998,145.089996,,,,,
8/1/2018,50.375,1220.01001,106.279999,1797.170044,48.810001,144.919998,,,,,
8/2/2018,51.8475,1226.150024,107.57,1834.329956,49.48,145.779999,,,,,
8/3/2018,51.997501,1223.709961,108.040001,1823.290039,49.630001,146.270004,,,,,
8/6/2018,52.267502,1224.77002,108.129997,1847.75,49.299999,146.929993,,,,,
8/7/2018,51.7775,1242.219971,108.879997,1862.47998,49.700001,147.410004,,,,,
8/8/2018,51.8125,1245.609985,109.489998,1886.52002,49.959999,147.270004,,,,,
8/9/2018,52.220001,1249.099976,109.669998,1898.52002,50.139999,147.169998,,,,,
8/10/2018,51.8825,1237.609985,109,1886.300049,48.849998,146.25,,,,,
8/13/2018,52.217499,1235.01001,108.209999,1896.199951,48.450001,145.690002,,,,,
8/14/2018,52.4375,1242.099976,109.559998,1919.650024,48.119999,146.649994,,,,,
8/15/2018,52.560001,1214.380005,107.660004,1882.619995,47.459999,145.490005,,,,,
8/16/2018,53.330002,1206.48999,107.639999,1886.52002,47.169998,146.630005,,,,,
8/17/2018,54.395,1200.959961,107.580002,1882.219971,47.099998,147.169998,,,,,
8/20/2018,53.865002,1207.77002,106.870003,1876.709961,46.5,147.449997,,,,,
8/21/2018,53.759998,1201.619995,105.980003,1883.420044,47.619999,148,,,,,
8/22/2018,53.762501,1207.329956,107.059998,1904.900024,47.049999,148.050003,,,,,
8/23/2018,53.872501,1205.380005,107.559998,1902.900024,46.98,147.759995,,,,,
8/24/2018,54.040001,1220.650024,108.400002,1905.390015,47.66,148.679993,,,,,
8/27/2018,54.485001,1241.819946,109.599998,1927.680054,48.349998,149.75,,,,,
8/28/2018,54.924999,1231.150024,110.260002,1932.819946,48.57,149.839996,,,,,
8/29/2018,55.744999,1249.300049,112.019997,1998.099976,48.75,150.630005,,,,,
8/30/2018,56.2575,1239.119995,111.949997,2002.380005,48.240002,150.009995,,,,,
8/31/2018,56.907501,1218.189941,112.330002,2012.709961,48.43,150.070007,,,,,
9/4/2018,57.09,1197,111.709999,2039.51001,47.959999,149.860001,,,,,
9/5/2018,56.717499,1186.47998,108.489998,1994.819946,47.720001,149.369995,,,,,
9/6/2018,55.775002,1171.439941,108.739998,1958.310059,47.259998,148.919998,,,,,
9/7/2018,55.325001,1164.829956,108.209999,1952.069946,46.450001,148.580002,,,,,
9/10/2018,54.5825,1164.640015,109.379997,1939.01001,46.299999,148.899994,,,,,
9/11/2018,55.962502,1177.359985,111.239998,1987.150024,44.93,149.399994,,,,,
9/12/2018,55.267502,1162.819946,111.709999,1990,44.93,149.410004,,,,,
9/13/2018,56.602501,1175.329956,112.910004,1989.869995,45.57,150.160004,,,,,
9/14/2018,55.959999,1172.530029,113.370003,1970.189941,45.540001,150.279999,,,,,
9/17/2018,54.470001,1156.050049,112.139999,1908.030029,45.419998,149.330002,,,,,
9/18/2018,54.560001,1161.219971,113.209999,1941.050049,46.099998,150.130005,,,,,
9/19/2018,54.592499,1171.089966,111.699997,1926.420044,46.150002,150.149994,,,,,
9/20/2018,55.0075,1186.869995,113.57,1944.300049,47.200001,151.309998,,,,,
9/21/2018,54.415001,1166.089966,114.260002,1915.01001,46.66,151.160004,,,,,
9/24/2018,55.197498,1173.369995,114.669998,1934.359985,46.91,150.610001,,,,,
9/25/2018,55.547501,1184.650024,114.449997,1974.550049,45.91,150.529999,,,,,
9/26/2018,55.105,1180.48999,113.980003,1974.849976,45.700001,149.949997,,,,,
9/27/2018,56.237499,1194.640015,114.410004,2012.97998,45.880001,150.300003,,,,,
9/28/2018,56.435001,1193.469971,114.370003,2003,47.290001,149.649994,,,,,
10/1/2018,56.814999,1195.310059,115.610001,2004.359985,46.450001,149.880005,,,,,
10/2/2018,57.32,1200.109985,115.150002,1971.310059,48.099998,149.660004,,,,,
10/3/2018,58.017502,1202.949951,115.169998,1952.76001,48.759998,149.860001,,,,,
10/4/2018,56.997501,1168.189941,112.790001,1909.420044,48.130001,148.589996,,,,,
10/5/2018,56.072498,1157.349976,112.129997,1889.650024,47.029999,147.630005,,,,,
10/8/2018,55.942501,1148.969971,110.849998,1864.420044,47.029999,147.520004,,,,,
10/9/2018,56.717499,1138.819946,112.260002,1870.319946,46.549999,147.259995,,,,,
10/10/2018,54.09,1081.219971,106.160004,1755.25,44.799999,142.570007,,,,,
10/11/2018,53.612499,1079.319946,105.910004,1719.359985,44.23,139.529999,,,,,
10/12/2018,55.5275,1110.079956,109.57,1788.609985,44.880001,141.369995,,,,,
10/15/2018,54.34,1092.25,107.599998,1760.949951,44.529999,140.740005,,,,,
10/16/2018,55.537498,1121.280029,111,1819.959961,45.939999,143.839996,,,,,
10/17/2018,55.297501,1115.689941,110.709999,1831.72998,45.889999,143.800003,,,,,
10/18/2018,54.005001,1087.969971,108.5,1770.719971,44.970001,141.720001,,,,,
10/19/2018,54.827499,1096.459961,108.660004,1764.030029,44,141.350006,,,,,
10/22/2018,55.162498,1101.160034,109.629997,1789.300049,45.009998,140.789993,,,,,
10/23/2018,55.682499,1103.689941,108.099998,1768.699951,44.5,139.960007,,,,,
10/24/2018,53.772499,1050.709961,102.32,1664.199951,42.419998,135.610001,,,,,
10/25/2018,54.950001,1095.569946,108.300003,1782.170044,44.310001,138.160004,,,,,
10/26/2018,54.075001,1071.469971,106.959999,1642.810059,45.689999,135.770004,,,,,
10/29/2018,53.060001,1020.080017,103.849998,1538.880005,45.400002,135.020004,,,,,
10/30/2018,53.325001,1036.209961,103.730003,1530.420044,47.759998,137.130005,,,,,
10/31/2018,54.715,1076.77002,106.809998,1598.01001,46.880001,138.559998,,,,,
11/1/2018,55.555,1070,105.919998,1665.530029,48.220001,140.130005,,,,,
11/2/2018,51.869999,1057.790039,106.160004,1665.530029,47.110001,139.559998,,,,,
11/5/2018,50.397499,1040.089966,107.510002,1627.800049,47.970001,140.240005,,,,,
11/6/2018,50.942501,1055.810059,107.720001,1642.810059,47.25,141.039993,,,,,
11/7/2018,52.487499,1093.390015,111.959999,1755.48999,48.720001,143.919998,,,,,
11/8/2018,52.122501,1082.400024,111.75,1754.910034,48.990002,143.639999,,,,,
11/9/2018,51.1175,1066.150024,109.57,1712.430054,48.110001,142.169998,,,,,
11/12/2018,48.5425,1038.630005,106.870003,1636.849976,46.650002,139.440002,,,,,
11/13/2018,48.057499,1036.050049,106.940002,1631.170044,47.389999,139.240005,,,,,
11/14/2018,46.700001,1043.660034,104.970001,1599.01001,47.09,138.220001,,,,,
11/15/2018,47.852501,1064.709961,107.279999,1619.439941,48.110001,139.779999,,,,,
11/16/2018,48.3825,1061.48999,108.290001,1593.410034,48.830002,140.080002,,,,,
11/19/2018,46.465,1020,104.620003,1512.290039,48,137.649994,,,,,
11/20/2018,44.244999,1025.76001,101.709999,1495.459961,47.389999,135.199997,,,,,
11/21/2018,44.195,1037.609985,103.110001,1516.72998,47.029999,135.860001,,,,,
11/23/2018,43.072498,1023.880005,103.07,1502.060059,46.540001,135.130005,,,,,
11/26/2018,43.654999,1048.619995,106.470001,1581.329956,47.450001,137.229996,,,,,
11/27/2018,43.560001,1044.410034,107.139999,1581.420044,48.07,137.399994,,,,,
11/28/2018,45.235001,1086.22998,111.120003,1677.75,48.860001,140.600006,,,,,
11/29/2018,44.887501,1088.300049,110.190002,1673.569946,47.700001,140.339996,,,,,
11/30/2018,44.645,1094.430054,110.889999,1690.170044,49.310001,141.350006,,,,,
12/3/2018,46.205002,1106.430054,112.089996,1772.359985,50.130001,143,,,,,
12/4/2018,44.172501,1050.819946,108.519997,1668.400024,47.75,138.330002,,,,,
12/6/2018,43.68,1068.72998,109.190002,1699.189941,48.369999,138.160004,,,,,
12/7/2018,42.122501,1036.579956,104.82,1629.130005,46.240002,134.899994,,,,,
12/10/2018,42.400002,1039.550049,107.589996,1641.030029,47.209999,135.050003,,,,,
12/11/2018,42.157501,1051.75,108.589996,1643.23999,47.380001,135.020004,,,,,
12/12/2018,42.275002,1063.680054,109.080002,1663.540039,47.830002,135.789993,,,,,
12/13/2018,42.737499,1061.900024,109.449997,1658.380005,48.290001,135.460007,,,,,
12/14/2018,41.369999,1042.099976,106.029999,1591.910034,47.860001,133.119995,,,,,
12/17/2018,40.985001,1016.530029,102.889999,1520.910034,47.080002,130.279999,,,,,
12/18/2018,41.517502,1028.709961,103.970001,1551.47998,47.740002,130.240005,,,,,
12/19/2018,40.2225,1023.01001,103.690002,1495.079956,45.57,128.240005,,,,,
12/20/2018,39.2075,1009.409973,101.510002,1460.829956,45.540001,126.169998,,,,,
12/21/2018,37.682499,979.539978,98.230003,1377.449951,44.84,123.489998,,,,,
12/24/2018,36.7075,976.219971,94.129997,1343.959961,43.59,119.699997,,,,,
12/26/2018,39.2925,1039.459961,100.559998,1470.900024,46.189999,125.459999,,,,,
12/27/2018,39.037498,1043.880005,101.18,1461.640015,46.360001,126.589996,,,,,
12/28/2018,39.057499,1037.079956,100.389999,1478.02002,46.75,126.43,,,,,
12/31/2018,39.435001,1035.609985,101.57,1501.969971,46.93,127.629997,,,,,
1/2/2019,39.48,1045.849976,101.120003,1539.130005,47.080002,127.730003,,,,,
1/3/2019,35.547501,1016.059998,97.400002,1500.280029,44.490002,124.769997,,,,,
1/4/2019,37.064999,1070.709961,101.93,1575.390015,47.220001,128.899994,,,,,
1/7/2019,36.982498,1068.390015,102.059998,1629.51001,47.439999,130.199997,,,,,
1/8/2019,37.6875,1076.280029,102.800003,1656.579956,47.740002,131.539993,,,,,
1/9/2019,38.327499,1074.660034,104.269997,1659.420044,48.009998,132.160004,,,,,
1/10/2019,38.450001,1070.329956,103.599998,1656.219971,48.560001,132.809998,,,,,
1/11/2019,38.072498,1057.189941,102.800003,1640.560059,48.93,132.839996,,,,,
1/14/2019,37.5,1044.689941,102.050003,1617.209961,48.349998,132,,,,,
1/15/2019,38.267502,1077.150024,105.010002,1674.560059,48.599998,133.440002,,,,,
1/16/2019,38.735001,1080.969971,105.379997,1683.780029,48.130001,133.820007,,,,,
1/17/2019,38.965,1089.900024,106.120003,1693.219971,48.470001,134.899994,,,,,
1/18/2019,39.205002,1098.26001,107.709999,1696.199951,49.189999,136.649994,,,,,
1/22/2019,38.325001,1070.52002,105.68,1632.170044,48.27,134.779999,,,,,
1/23/2019,38.48,1075.569946,106.709999,1640.02002,47.939999,134.919998,,,,,
1/24/2019,38.174999,1073.900024,106.199997,1654.930054,49.759998,135.199997,,,,,
1/25/2019,39.439999,1090.98999,107.169998,1670.569946,47.040001,136.470001,,,,,
1/28/2019,39.075001,1070.079956,105.080002,1637.890015,46.709999,135.470001,,,,,
1/29/2019,38.669998,1060.619995,102.940002,1593.880005,46.540001,135.279999,,,,,
1/30/2019,41.3125,1089.060059,106.379997,1670.430054,47.540001,137.320007,,,,,
1/31/2019,41.610001,1116.369995,104.43,1718.72998,47.119999,138.529999,,,,,
2/1/2019,41.630001,1110.75,102.779999,1626.22998,48.73,138.729996,,,,,
2/4/2019,42.8125,1132.800049,105.739998,1633.310059,49.220001,139.720001,,,,,
2/5/2019,43.544998,1145.98999,107.220001,1658.810059,50.009998,140.300003,,,,,
2/6/2019,43.560001,1115.22998,106.029999,1640.26001,49.900002,140.160004,,,,,
2/7/2019,42.735001,1098.709961,105.269997,1614.369995,49.23,138.830002,,,,,
2/8/2019,42.602501,1095.060059,105.669998,1588.219971,48.84,138.970001,,,,,
2/11/2019,42.357498,1095.01001,105.25,1591,48.77,139.259995,,,,,
2/12/2019,42.7225,1121.369995,106.889999,1638.01001,50.009998,141,,,,,
2/13/2019,42.544998,1120.160034,106.809998,1640,50.470001,141.440002,,,,,
2/14/2019,42.700001,1121.670044,106.900002,1622.650024,50.810001,141.190002,,,,,
2/15/2019,42.605,1113.650024,108.220001,1607.949951,51.66,142.740005,,,,,
2/19/2019,42.732498,1118.560059,108.169998,1627.579956,51.400002,143.020004,,,,,
2/20/2019,43.0075,1113.800049,107.150002,1622.099976,51.389999,143.320007,,,,,
2/21/2019,42.764999,1096.969971,109.410004,1619.439941,51.41,142.830002,,,,,
2/22/2019,43.2425,1110.369995,110.970001,1631.560059,52.490002,143.770004,,,,,
2/25/2019,43.557499,1109.400024,111.589996,1633,53.099998,143.979996,,,,,
2/26/2019,43.5825,1115.130005,112.360001,1636.400024,53.23,143.710007,,,,,
2/27/2019,43.717499,1116.050049,112.169998,1641.089966,53.240002,143.759995,,,,,
2/28/2019,43.287498,1119.920044,112.029999,1639.829956,52.959999,143.460007,,,,,
3/1/2019,43.7425,1140.98999,112.529999,1671.72998,53.299999,144.419998,,,,,
3/4/2019,43.962502,1147.800049,112.260002,1696.170044,53.939999,143.75,,,,,
3/5/2019,43.8825,1162.030029,111.699997,1692.430054,53.68,143.479996,,,,,
3/6/2019,43.630001,1157.859985,111.75,1668.949951,52.950001,142.389999,,,,,
3/7/2019,43.125,1143.300049,110.389999,1625.949951,52.599998,141.279999,,,,,
3/8/2019,43.227501,1142.319946,110.510002,1620.800049,52.48,140.990005,,,,,
3/11/2019,44.724998,1175.76001,112.830002,1670.619995,53.349998,143.059998,,,,,
3/12/2019,45.227501,1193.199951,113.620003,1673.099976,53.57,143.539993,,,,,
3/13/2019,45.427502,1193.319946,114.5,1690.810059,54.369999,144.460007,,,,,
3/14/2019,45.932499,1185.550049,114.589996,1686.219971,53.439999,144.339996,,,,,
3/15/2019,46.529999,1184.459961,115.910004,1712.359985,54.330002,145.009995,,,,,
3/18/2019,47.005001,1184.26001,117.57,1742.150024,54.099998,145.550003,,,,,
3/19/2019,46.6325,1198.849976,117.650002,1761.849976,54.169998,145.520004,,,,,
3/20/2019,47.040001,1223.969971,117.519997,1797.27002,53.82,144.919998,,,,,
3/21/2019,48.772499,1231.540039,120.220001,1819.26001,54.639999,146.619995,,,,,
3/22/2019,47.762501,1205.5,117.050003,1764.77002,53.259998,143.559998,,,,,
3/25/2019,47.185001,1193,117.660004,1774.26001,52.779999,142.690002,,,,,
3/26/2019,46.697498,1184.619995,117.910004,1783.76001,53.439999,143.789993,,,,,
3/27/2019,47.1175,1173.02002,116.769997,1765.699951,53.16,143.130005,,,,,
3/28/2019,47.18,1168.48999,116.93,1773.420044,53.110001,143.759995,,,,,
3/29/2019,47.487499,1173.310059,117.940002,1780.75,53.700001,144.710007,,,,,
4/1/2019,47.810001,1194.430054,119.019997,1814.189941,54.509998,146.389999,,,,,
4/2/2019,48.505001,1200.48999,119.190002,1813.97998,54.360001,146.380005,,,,,
4/3/2019,48.837502,1205.920044,119.970001,1820.699951,55.48,146.729996,,,,,
4/4/2019,48.922501,1215,119.360001,1818.859985,55.919998,147.039993,,,,,
4/5/2019,49.25,1207.150024,119.889999,1837.280029,55.599998,147.779999,,,,,
4/8/2019,50.025002,1203.839966,119.93,1849.859985,55.68,147.910004,,,,,
4/9/2019,49.875,1197.25,119.279999,1835.839966,55.32,147.020004,,,,,
4/10/2019,50.154999,1202.160034,120.190002,1847.329956,55.75,147.699997,,,,,
4/11/2019,49.737499,1204.619995,120.330002,1844.069946,55.799999,147.690002,,,,,
4/12/2019,49.717499,1217.869995,120.949997,1843.060059,56.419998,148.679993,,,,,
4/15/2019,49.807499,1221.099976,121.050003,1844.869995,56.279999,148.559998,,,,,
4/16/2019,49.8125,1227.130005,120.769997,1863.040039,56.709999,148.600006,,,,,
4/17/2019,50.782501,1236.339966,121.769997,1864.819946,58.560001,148.050003,,,,,
4/18/2019,50.965,1236.369995,123.370003,1861.689941,58.490002,148.270004,,,,,
4/22/2019,51.1325,1248.839966,123.760002,1887.310059,58.82,148.309998,,,,,
4/23/2019,51.869999,1264.550049,125.440002,1923.77002,58.779999,149.800003,,,,,
4/24/2019,51.790001,1256,125.010002,1901.75,58.720001,149.600006,,,,,
4/25/2019,51.32,1263.449951,129.149994,1902.25,57.610001,149.350006,,,,,
4/26/2019,51.075001,1272.180054,129.889999,1950.630005,52.43,150.160004,,,,,
4/29/2019,51.1525,1287.579956,129.770004,1938.430054,51.110001,150.380005,,,,,
4/30/2019,50.1675,1188.47998,130.600006,1926.52002,51.040001,150.389999,,,,,
5/1/2019,52.630001,1168.079956,127.879997,1911.52002,50.759998,149.270004,,,,,
5/2/2019,52.287498,1162.609985,126.209999,1900.819946,50.549999,149.020004,,,,,
5/3/2019,52.9375,1185.400024,128.899994,1962.459961,51.75,150.630005,,,,,
5/6/2019,52.119999,1189.390015,128.149994,1950.550049,51.220001,150.149994,,,,,
5/7/2019,50.715,1174.099976,125.519997,1921,50.48,147.559998,,,,,
5/8/2019,50.724998,1166.27002,125.510002,1917.77002,49.240002,147.320007,,,,,
5/9/2019,50.18,1162.380005,125.5,1899.869995,46.619999,146.850006,,,,,
5/10/2019,49.294998,1164.27002,127.129997,1889.97998,46.200001,147.529999,,,,,
5/13/2019,46.43,1132.030029,123.349998,1822.680054,44.759998,143.800003,,,,,
5/14/2019,47.165001,1120.439941,124.730003,1840.119995,45.169998,145.100006,,,,,
5/15/2019,47.73,1164.209961,126.019997,1871.150024,45.619999,145.960007,,,,,
5/16/2019,47.52,1178.97998,128.929993,1907.569946,45.529999,147.279999,,,,,
5/17/2019,47.25,1162.300049,128.070007,1869,44.889999,146.240005,,,,,
5/20/2019,45.772499,1138.849976,126.220001,1858.969971,43.560001,145.199997,,,,,
5/21/2019,46.650002,1149.630005,126.900002,1857.52002,44.459999,146.619995,,,,,
5/22/2019,45.695,1151.420044,127.669998,1859.680054,44,146.089996,,,,,
5/23/2019,44.915001,1140.77002,126.18,1815.47998,44.529999,144.229996,,,,,
5/24/2019,44.7425,1133.469971,126.239998,1823.280029,44.57,144.580002,,,,,
5/28/2019,44.557499,1134.150024,126.160004,1836.430054,43.57,143.309998,,,,,
5/29/2019,44.345001,1116.459961,124.940002,1819.189941,44.23,142.330002,,,,,
5/30/2019,44.575001,1117.949951,125.730003,1816.319946,44.73,142.610001,,,,,
5/31/2019,43.767502,1103.630005,123.68,1775.069946,44.040001,140.690002,,,,,
6/3/2019,43.325001,1036.22998,119.839996,1692.689941,43.459999,140.410004,,,,,
6/4/2019,44.91,1053.050049,123.160004,1729.560059,44.790001,143.559998,,,,,
6/5/2019,45.634998,1042.219971,125.830002,1738.5,44.549999,144.660004,,,,,
6/6/2019,46.305,1044.339966,127.82,1754.359985,45.099998,145.470001,,,,,
6/7/2019,47.537498,1066.040039,131.399994,1804.030029,46.029999,146.789993,,,,,
6/10/2019,48.145,1080.380005,132.600006,1860.630005,46.799999,147.610001,,,,,
6/11/2019,48.702499,1078.719971,132.100006,1863.699951,46.849998,147.470001,,,,,
6/12/2019,48.547501,1077.030029,131.490005,1855.319946,46.32,147.270004,,,,,
6/13/2019,48.537498,1088.77002,132.320007,1870.300049,46.700001,147.949997,,,,,
6/14/2019,48.185001,1085.349976,132.449997,1869.670044,46.189999,147.630005,,,,,
6/17/2019,48.4725,1092.5,132.850006,1886.030029,46.130001,147.190002,,,,,
6/18/2019,49.612499,1103.599976,135.160004,1901.369995,47.369999,148.800003,,,,,
6/19/2019,49.467499,1102.329956,135.690002,1908.790039,47.07,149.309998,,,,,
6/20/2019,49.865002,1111.420044,136.949997,1918.189941,47.189999,150.679993,,,,,
6/21/2019,49.695,1121.880005,136.970001,1911.300049,47.459999,150.699997,,,,,
6/24/2019,49.645,1115.52002,137.779999,1913.900024,47.630001,149.860001,,,,,
6/25/2019,48.892502,1086.349976,133.429993,1878.27002,46.849998,148.440002,,,,,
6/26/2019,49.950001,1079.800049,133.929993,1897.829956,48.189999,148.160004,,,,,
6/27/2019,49.935001,1076.01001,134.149994,1904.280029,47.459999,149.050003,,,,,
6/28/2019,49.48,1080.910034,133.960007,1893.630005,47.869999,150.089996,,,,,
7/1/2019,50.387501,1097.949951,135.679993,1922.189941,48.049999,151.149994,,,,,
7/2/2019,50.682499,1111.25,136.580002,1934.310059,48.119999,151.5,,,,,
7/3/2019,51.102501,1121.579956,137.460007,1939,48.52,152.639999,,,,,
7/5/2019,51.057499,1131.589966,137.059998,1942.910034,48.080002,152.550003,,,,,
7/8/2019,50.005001,1116.349976,136.960007,1952.319946,47.82,151.729996,,,,,
7/9/2019,50.310001,1124.829956,136.460007,1988.300049,47.75,152,,,,,
7/10/2019,50.807499,1140.47998,137.850006,2017.410034,48.209999,152.619995,,,,,
7/11/2019,50.4375,1144.209961,138.399994,2001.069946,48.599998,152.830002,,,,,
7/12/2019,50.825001,1144.900024,138.899994,2011,49.919998,153.610001,,,,,
7/15/2019,51.302502,1150.339966,138.899994,2020.98999,50.119999,153.509995,,,,,
7/16/2019,51.125,1153.579956,137.080002,2009.900024,49.169998,153.119995,,,,,
7/17/2019,50.837502,1146.349976,136.270004,1992.030029,49.389999,152.110001,,,,,
7/18/2019,51.415001,1146.329956,136.419998,1977.900024,49.939999,152.669998,,,,,
7/19/2019,50.647499,1130.099976,136.619995,1964.52002,50.27,151.800003,,,,,
7/22/2019,51.805,1138.069946,138.429993,1985.630005,51.349998,152.160004,,,,,
7/23/2019,52.209999,1146.209961,139.289993,1994.48999,51.75,153.179993,,,,,
7/24/2019,52.1675,1137.810059,140.720001,2000.810059,52.919998,154.119995,,,,,
7/25/2019,51.755001,1132.119995,140.190002,1973.819946,52.16,153.300003,,,,,
7/26/2019,51.935001,1250.410034,141.339996,1943.050049,51.59,154.410004,,,,,
7/29/2019,52.419998,1239.410034,141.029999,1912.449951,52.509998,154.039993,,,,,
7/30/2019,52.195,1225.140015,140.350006,1898.530029,51.700001,153.889999,,,,,
7/31/2019,53.259998,1216.680054,136.270004,1866.780029,50.549999,152.210007,,,,,
8/1/2019,52.107498,1209.01001,138.059998,1855.319946,49.5,150.800003,,,,,
8/2/2019,51.005001,1193.98999,136.899994,1823.23999,48.68,149.580002,,,,,
8/5/2019,48.334999,1152.319946,132.210007,1765.130005,46.970001,145.139999,,,,,
8/6/2019,49.25,1169.949951,134.690002,1787.829956,46.959999,147.029999,,,,,
8/7/2019,49.759998,1173.98999,135.279999,1793.400024,46.73,147.190002,,,,,
8/8/2019,50.857498,1204.800049,138.889999,1832.890015,47.169998,149.990005,,,,,
8/9/2019,50.247501,1188.01001,137.710007,1807.579956,45.98,148.919998,,,,,
8/12/2019,50.119999,1174.709961,135.789993,1784.920044,45.599998,147.080002,,,,,
8/13/2019,52.2425,1197.27002,138.600006,1824.339966,46.84,149.179993,,,,,
8/14/2019,50.6875,1164.290039,133.979996,1762.959961,45.869999,144.869995,,,,,
8/15/2019,50.435001,1167.26001,133.679993,1776.119995,45.700001,145.139999,,,,,
8/16/2019,51.625,1177.599976,136.130005,1792.569946,46.5,147.339996,,,,,
8/19/2019,52.587502,1198.449951,138.410004,1816.119995,47.23,149.089996,,,,,
8/20/2019,52.59,1182.689941,137.259995,1801.380005,46.599998,147.949997,,,,,
8/21/2019,53.16,1191.25,138.789993,1823.540039,47.150002,149.199997,,,,,
8/22/2019,53.115002,1189.530029,137.779999,1804.660034,46.779999,149.070007,,,,,
8/23/2019,50.66,1151.290039,133.389999,1749.619995,44.959999,145.309998,,,,,
8/26/2019,51.622501,1168.890015,135.449997,1768.869995,45.560001,146.779999,,,,,
8/27/2019,51.040001,1167.839966,135.740005,1761.829956,45.790001,146.100006,,,,,
8/28/2019,51.3825,1171.02002,135.559998,1764.25,45.790001,147.139999,,,,,
8/29/2019,52.252499,1192.849976,138.119995,1786.400024,46.869999,149.089996,,,,,
8/30/2019,52.185001,1188.099976,137.860001,1776.290039,47.41,149.039993,,,,,
9/3/2019,51.424999,1168.390015,136.039993,1789.839966,46.98,148.070007,,,,,
9/4/2019,52.297501,1181.410034,137.630005,1800.619995,48.919998,149.649994,,,,,
9/5/2019,53.32,1211.380005,140.050003,1840.719971,50.099998,151.649994,,,,,
9/6/2019,53.314999,1204.930054,139.100006,1833.51001,50.919998,151.679993,,,,,
9/9/2019,53.5425,1204.410034,137.520004,1831.349976,51.59,151.770004,,,,,
9/10/2019,54.174999,1206,136.080002,1820.550049,51.82,151.919998,,,,,
9/11/2019,55.897499,1220.170044,136.119995,1822.98999,52.790001,153.160004,,,,,
9/12/2019,55.772499,1234.25,137.520004,1843.550049,53.009998,153.619995,,,,,
9/13/2019,54.6875,1239.560059,137.320007,1839.339966,52.540001,153.470001,,,,,
9/16/2019,54.974998,1231.300049,136.330002,1807.839966,52.200001,152.460007,,,,,
9/17/2019,55.174999,1229.150024,137.389999,1822.550049,51.950001,152.830002,,,,,
9/18/2019,55.692501,1232.410034,138.520004,1817.459961,51.740002,152.809998,,,,,
9/19/2019,55.240002,1238.709961,141.070007,1821.5,51.57,152.710007,,,,,
9/20/2019,54.432499,1229.930054,139.440002,1794.160034,50.720001,152.039993,,,,,
9/23/2019,54.68,1234.030029,139.139999,1785.300049,50.900002,152.119995,,,,,
9/24/2019,54.419998,1218.76001,137.380005,1741.609985,49.82,150.710007,,,,,
9/25/2019,55.2575,1246.52002,139.360001,1768.329956,51.02,151.660004,,,,,
9/26/2019,54.9725,1241.390015,139.539993,1739.839966,50.919998,151.199997,,,,,
9/27/2019,54.705002,1225.089966,137.729996,1725.449951,50.779999,150.300003,,,,,
9/30/2019,55.9925,1219,139.029999,1735.910034,51.529999,151,,,,,
10/1/2019,56.147499,1205.099976,137.070007,1735.650024,50.759998,149.029999,,,,,
10/2/2019,54.740002,1176.630005,134.649994,1713.22998,49.389999,146.610001,,,,,
10/3/2019,55.205002,1187.829956,136.279999,1724.420044,50.029999,147.800003,,,,,
10/4/2019,56.752499,1209,138.119995,1739.650024,50.919998,149.729996,,,,,
10/7/2019,56.764999,1207.680054,137.119995,1732.660034,50.619999,149.139999,,,,,
10/8/2019,56.099998,1189.130005,135.669998,1705.51001,49.73,146.729996,,,,,
10/9/2019,56.7575,1202.310059,138.240005,1721.98999,50.48,148.080002,,,,,
10/10/2019,57.522499,1208.670044,139.100006,1720.26001,51.110001,149.029999,,,,,
10/11/2019,59.052502,1215.449951,139.679993,1731.920044,52.09,150.630005,,,,,
10/14/2019,58.967499,1217.140015,139.550003,1736.430054,51.639999,150.490005,,,,,
